f1,v1,f2,v2,f3,v3,f4,v4,a1,a2,a3
-15,0,4,0,0,0,-2,0,1,103,-9
-15,0,4,0,0,0,-1,0,1,103,-9
-15,0,4,0,0,0,-1,0,1,103,-9
-15,0,3,0,-1,0,-1,0,1,103,-9
-16,0,4,0,0,0,-1,0,1,103,-9
-16,0,3,0,-1,0,-1,0,1,103,-9
-16,0,3,0,-1,0,-1,0,1,103,-9
-17,0,2,0,0,0,-1,0,1,103,-9
-17,0,2,0,-1,0,-2,0,1,103,-9
-17,0,2,0,-1,0,-2,0,1,103,-9
-17,0,2,0,-1,0,-2,0,1,103,-9
-17,0,1,0,0,0,-1,0,1,103,-9
-18,0,1,0,-1,0,-2,0,1,103,-9
-17,0,0,0,-1,0,-2,0,1,104,-9
-17,0,0,0,-1,0,-2,0,1,104,-9
-18,0,-1,0,-1,0,-2,0,2,103,-9
-18,0,-2,0,-1,0,-2,0,2,103,-9
-18,0,-2,0,-1,0,-2,0,2,103,-9
-18,0,-3,0,-1,0,-3,0,2,103,-9
-19,0,-7,-1,-2,0,-4,0,2,103,-9
-19,0,-8,-1,-3,0,-4,0,2,103,-9
-19,0,-10,-1,-3,0,-4,0,2,102,-9
-20,0,-11,-1,-3,0,-5,0,2,103,-9
-20,0,-13,-1,-4,0,-5,0,2,103,-9
-21,0,-16,-1,-5,0,-5,0,2,103,-9
-21,0,-19,-1,-6,0,-5,0,2,103,-9
-22,0,-22,-2,-8,-1,-6,0,2,103,-9
-22,0,-26,-2,-10,-1,-6,0,2,103,-9
-23,0,-30,-2,-14,-1,-6,0,2,104,-9
-25,0,-39,-3,-20,-2,-7,0,2,104,-9
-26,0,-43,-3,-20,-2,-6,0,2,104,-9
-28,-1,-47,-3,-22,-2,-7,0,2,104,-9
-30,-1,-51,-3,-23,-1,-7,0,1,104,-9
-32,-1,-54,-3,-24,0,-7,0,1,104,-9
-34,-1,-56,-2,-25,-1,-8,0,2,103,-9
-39,-1,-60,-2,-26,0,-8,0,2,103,-8
-41,-1,-62,-1,-27,0,-9,0,2,103,-8
-45,-1,-64,-1,-27,0,-9,0,2,103,-7
-48,-1,-65,-1,-27,0,-9,0,2,103,-7
-49,-1,-65,-1,-28,0,-9,0,2,103,-7
-51,-1,-67,0,-28,0,-9,0,2,103,-7
-53,-1,-67,0,-28,0,-9,0,2,103,-7
-55,-1,-68,0,-29,0,-10,0,2,103,-7
-56,-1,-69,0,-29,0,-9,0,2,103,-8
-56,-1,-69,0,-29,0,-9,0,2,103,-8
-58,-1,-69,0,-29,0,-10,0,2,103,-8
-59,0,-70,0,-30,0,-10,0,2,103,-8
-60,0,-70,0,-30,0,-10,0,2,103,-8
-61,0,-71,0,-29,0,-10,0,2,103,-8
-61,0,-71,0,-30,0,-11,0,2,103,-8
-62,0,-71,0,-30,0,-11,0,2,103,-9
-62,0,-71,0,-30,0,-10,0,2,103,-9
-62,0,-71,0,-31,0,-10,0,2,103,-9
-62,0,-71,0,-31,0,-10,0,2,103,-9
-63,0,-72,0,-31,0,-10,0,3,103,-8
-64,0,-72,0,-31,0,-11,0,3,104,-8
-64,0,-73,0,-31,0,-10,0,3,103,-8
-64,0,-73,0,-31,0,-10,0,3,103,-8
-65,0,-73,0,-31,0,-10,0,3,103,-8
-64,0,-73,0,-31,0,-11,0,3,104,-8
-65,0,-73,0,-31,0,-11,0,3,103,-7
-65,0,-73,0,-32,0,-11,0,3,103,-7
-66,0,-74,0,-32,0,-11,0,3,103,-7
-66,0,-74,0,-32,0,-11,0,4,104,-7
-66,0,-74,0,-32,0,-11,0,4,104,-7
-66,0,-74,0,-32,0,-11,0,4,104,-7
-66,0,-74,0,-32,0,-11,0,4,104,-6
-66,0,-74,0,-32,0,-12,0,4,104,-6
-66,0,-74,0,-32,0,-12,0,4,104,-6
-67,0,-75,0,-32,0,-13,0,4,104,-6
-67,0,-74,0,-32,0,-12,0,4,104,-7
-67,0,-75,0,-32,0,-13,0,4,104,-7
-67,0,-74,0,-32,0,-12,0,4,103,-7
-67,0,-74,0,-32,0,-12,0,4,103,-7
-67,0,-75,0,-32,0,-13,0,5,103,-7
-67,0,-74,0,-32,0,-12,0,5,103,-7
-67,0,-74,0,-32,0,-13,0,5,103,-7
-67,0,-74,0,-32,0,-13,0,6,102,-7
-68,0,-74,0,-33,0,-13,0,6,103,-7
-67,0,-74,0,-32,0,-13,0,6,103,-7
-67,0,-73,0,-32,0,-13,0,7,103,-7
-68,0,-73,0,-32,0,-13,0,7,103,-7
-68,0,-73,0,-32,0,-13,0,7,103,-8
-68,0,-73,0,-32,0,-13,0,7,103,-8
-68,0,-71,0,-32,0,-14,0,7,103,-9
-68,0,-72,0,-31,0,-14,0,7,103,-9
-68,0,-71,0,-32,0,-14,0,7,103,-9
-68,0,-70,0,-32,0,-15,0,7,103,-10
-68,0,-69,0,-31,0,-14,0,7,103,-9
-67,0,-67,0,-32,0,-14,0,7,103,-9
-67,0,-67,0,-32,0,-14,0,7,103,-9
-68,0,-66,0,-31,0,-14,0,7,103,-9
-67,0,-65,0,-30,0,-14,0,7,103,-9
-67,0,-63,0,-31,0,-14,0,8,103,-9
-67,0,-62,0,-30,0,-14,0,7,103,-9
-67,0,-62,0,-30,0,-14,0,7,103,-9
-67,0,-61,0,-31,0,-15,0,8,102,-9
-67,0,-60,0,-30,0,-15,0,8,102,-9
-66,0,-58,0,-30,0,-15,0,8,102,-9
-66,0,-57,0,-29,0,-15,0,7,103,-10
-66,0,-57,0,-29,0,-15,0,7,103,-10
-66,0,-56,0,-29,0,-15,0,7,103,-11
-66,0,-56,0,-29,0,-15,0,7,103,-11
-66,0,-55,0,-29,0,-14,0,7,103,-11
-65,0,-54,0,-29,0,-15,0,7,102,-10
-65,0,-53,0,-28,0,-15,0,7,103,-10
-64,0,-52,0,-28,0,-15,0,7,103,-11
-64,0,-51,0,-28,0,-15,0,7,103,-11
-64,0,-49,0,-27,0,-15,0,7,103,-10
-63,0,-47,1,-26,0,-15,0,7,103,-10
-61,0,-40,1,-25,0,-15,0,7,103,-10
-60,0,-37,1,-23,0,-15,0,7,103,-11
-59,0,-32,3,-22,0,-15,0,6,103,-11
-58,0,-29,2,-20,1,-15,0,6,102,-11
-57,0,-26,2,-19,1,-16,0,6,102,-11
-57,0,-23,2,-17,1,-16,0,6,102,-11
-55,0,-18,2,-17,1,-16,0,6,102,-11
-55,0,-15,2,-16,0,-16,0,6,103,-11
-54,0,-11,3,-14,1,-16,0,6,103,-11
-52,1,-7,3,-13,0,-16,0,6,103,-11
-52,0,-3,3,-12,1,-16,0,6,103,-11
-50,1,0,3,-12,1,-16,0,6,103,-11
-48,1,2,2,-11,0,-16,0,6,103,-11
-46,1,5,2,-10,0,-16,0,5,103,-11
-43,1,7,2,-9,0,-17,0,5,103,-11
-41,1,9,1,-8,0,-17,0,5,103,-12
-34,2,12,1,-5,1,-17,0,5,102,-12
-31,2,12,1,-4,1,-16,0,5,102,-12
-29,2,13,0,-4,0,-16,0,5,102,-12
-26,2,14,0,-3,0,-16,0,5,102,-12
-24,2,15,0,-3,0,-16,0,5,102,-12
-21,2,16,0,-2,0,-16,0,5,102,-12
-18,2,16,0,-1,0,-15,0,5,102,-12
-14,2,18,0,0,0,-15,0,5,102,-12
-7,2,22,1,2,0,-14,0,5,103,-12
-4,2,24,1,3,0,-14,0,5,102,-12
-1,2,25,1,5,1,-13,0,5,102,-12
3,2,27,1,6,1,-12,0,5,102,-12
7,2,29,1,6,0,-11,0,5,102,-12
10,2,32,1,7,0,-11,0,4,103,-13
13,2,33,1,8,0,-11,0,4,103,-13
16,2,35,1,8,0,-10,0,4,103,-13
18,2,37,1,10,0,-10,0,4,103,-13
23,2,41,1,12,0,-9,0,4,103,-13
27,1,45,1,14,0,-8,0,4,103,-13
30,2,46,1,15,1,-7,0,4,103,-13
33,1,50,1,17,0,-6,0,4,102,-14
35,1,51,1,18,0,-5,0,4,103,-14
37,1,52,1,19,0,-4,0,4,103,-13
39,1,54,1,20,0,-4,0,4,103,-13
39,1,54,1,20,0,-4,0,4,103,-13
47,1,59,1,24,0,1,1,4,102,-14
49,1,61,1,25,0,2,1,3,102,-14
54,2,65,1,28,1,3,0,3,103,-14
55,1,68,1,29,1,4,0,3,103,-14
56,1,69,1,30,1,5,0,3,102,-14
59,1,73,1,33,1,7,0,3,102,-14
59,1,73,1,33,1,7,0,3,102,-14
64,1,79,2,36,1,10,1,3,103,-14
68,2,82,2,37,1,12,1,3,103,-13
73,2,85,2,38,1,14,1,3,103,-13
77,3,87,2,40,1,16,1,3,102,-13
77,3,87,2,40,1,16,1,3,102,-13
85,3,93,2,42,1,21,1,3,102,-13
85,3,93,2,42,1,21,1,3,102,-13
88,2,96,1,45,1,27,2,3,102,-13
90,1,98,1,45,0,29,2,3,103,-14
92,1,99,1,47,0,31,2,3,103,-14
92,1,100,1,47,0,33,1,2,103,-14
94,1,100,0,48,0,34,1,2,103,-14
95,1,100,0,48,0,34,1,2,103,-14
96,0,101,0,49,0,35,0,2,103,-14
97,0,103,0,50,0,36,0,2,102,-14
98,0,102,0,50,0,36,0,2,102,-14
98,0,103,0,50,0,36,0,2,102,-14
99,0,103,0,50,0,37,0,2,102,-14
99,0,104,0,50,0,37,0,2,102,-14
100,0,104,0,50,0,36,0,2,102,-14
101,0,106,0,51,0,37,0,2,101,-14
102,0,106,0,51,0,37,0,2,102,-15
102,0,106,0,51,0,38,0,2,102,-15
102,0,106,0,51,0,37,0,2,102,-15
103,0,107,0,51,0,38,0,2,102,-15
102,0,107,0,51,0,38,0,2,103,-14
102,0,107,0,51,0,38,0,2,103,-14
103,0,108,0,52,0,40,0,2,103,-14
105,0,109,0,53,0,43,1,1,104,-14
105,0,109,0,53,0,43,1,1,104,-14
106,0,110,0,54,0,45,1,1,104,-14
106,0,109,0,54,0,45,1,1,103,-14
106,0,109,0,55,0,45,0,1,103,-14
106,0,109,0,54,0,46,0,1,103,-14
108,0,111,0,56,0,48,0,1,102,-14
108,0,111,0,56,0,48,0,1,102,-14
110,0,113,0,56,0,51,1,1,102,-14
111,0,114,0,57,0,52,1,1,102,-14
111,0,114,0,57,0,52,0,1,102,-13
111,0,114,0,57,0,52,0,1,102,-13
114,0,117,0,60,0,58,0,1,102,-14
117,1,120,1,61,0,62,2,1,103,-14
119,1,121,1,63,1,65,2,1,103,-14
121,1,122,1,65,1,68,2,1,103,-14
123,1,123,1,66,1,70,2,1,103,-14
124,1,125,1,67,1,73,2,1,103,-14
128,1,128,1,68,0,77,1,1,103,-14
128,1,128,1,68,0,77,1,1,103,-14
130,1,129,0,72,1,83,2,1,103,-14
131,1,130,0,73,1,86,2,1,103,-14
133,0,131,0,76,1,90,2,1,103,-15
133,0,131,0,76,1,90,2,1,103,-15
134,0,133,0,79,1,92,1,1,103,-14
135,0,133,0,79,1,94,1,1,103,-14
135,0,133,0,80,0,95,1,1,102,-15
136,0,134,0,80,0,97,1,1,102,-14
138,0,134,0,82,0,101,1,0,102,-14
140,0,136,0,85,0,107,1,0,102,-14
141,0,136,0,86,0,109,1,0,102,-14
142,0,136,0,86,0,110,1,0,102,-14
142,0,137,0,87,0,110,1,0,102,-14
142,0,137,0,87,0,112,1,0,102,-14
144,0,138,0,88,0,114,0,0,102,-15
145,0,139,0,90,0,117,1,0,103,-15
145,0,139,0,91,0,118,1,0,103,-15
146,0,139,0,91,0,119,1,0,103,-15
146,0,140,0,93,0,122,1,0,103,-15
147,0,140,0,93,0,123,1,0,103,-15
148,0,141,0,93,0,125,1,0,102,-15
149,0,141,0,94,0,126,0,0,102,-15
149,0,141,0,95,0,127,0,0,102,-14
149,0,142,0,96,0,129,0,0,102,-15
149,0,142,0,96,0,131,1,0,102,-14
151,0,142,0,98,0,132,1,0,103,-14
150,0,143,0,98,0,134,1,0,103,-14
151,0,143,0,98,0,134,1,0,103,-14
152,0,144,0,99,0,135,1,0,103,-14
153,0,144,0,100,0,136,0,0,103,-14
153,0,144,0,100,0,136,0,0,103,-14
153,0,144,0,100,0,137,0,0,102,-14
153,0,144,0,101,0,138,0,0,102,-14
153,0,144,0,102,0,140,0,0,102,-14
152,0,144,0,102,0,141,0,0,102,-15
153,0,144,0,102,0,141,0,0,102,-15
153,0,144,0,103,0,143,0,0,102,-15
153,0,145,0,104,0,144,0,0,103,-15
154,0,144,0,105,0,145,0,0,103,-15
154,0,145,0,105,0,146,0,0,103,-15
155,0,145,0,105,0,146,0,0,103,-15
155,0,145,0,106,0,147,0,0,103,-15
156,0,145,0,107,0,149,0,0,103,-15
156,0,146,0,108,0,152,1,0,103,-15
157,0,147,0,108,0,153,0,0,103,-15
158,0,147,0,110,0,154,0,0,102,-15
158,0,148,0,110,0,156,0,0,102,-15
158,0,148,0,110,0,156,0,0,102,-15
158,0,148,0,111,0,157,0,0,102,-15
158,0,148,0,112,0,158,0,-1,102,-15
158,0,149,0,112,0,160,0,-1,103,-15
159,0,149,0,114,0,161,1,-1,103,-15
159,0,149,0,115,0,163,1,-1,102,-15
160,0,150,0,116,0,164,0,-1,102,-15
160,0,150,0,116,0,165,0,-1,102,-16
161,0,150,0,117,0,165,0,-1,103,-16
161,0,150,0,118,0,166,0,-1,103,-16
161,0,151,0,118,0,167,0,-1,103,-16
161,0,151,0,119,0,168,0,-1,103,-16
161,0,152,0,120,0,169,0,0,103,-16
162,0,152,0,120,0,169,0,0,102,-16
162,0,151,0,120,0,169,0,0,102,-16
162,0,151,0,118,0,168,0,0,102,-16
162,0,151,0,118,0,168,0,0,102,-16
162,0,151,0,120,0,168,0,0,102,-16
162,0,152,0,120,0,169,0,0,102,-16
162,0,152,0,120,0,170,0,0,102,-16
162,0,152,0,120,0,170,0,0,102,-16
161,0,152,0,120,0,169,0,0,102,-16
161,0,151,0,119,0,169,0,0,102,-16
161,0,152,0,119,0,169,0,0,103,-16
162,0,151,0,118,0,167,0,0,102,-16
161,0,151,0,119,0,168,0,0,102,-15
161,0,151,0,119,0,167,0,0,102,-15
160,0,151,0,118,0,167,0,0,102,-16
161,0,151,0,119,0,167,0,0,102,-16
161,0,151,0,119,0,167,0,0,102,-16
161,0,151,0,117,0,167,0,0,103,-16
161,0,151,0,118,0,167,0,0,102,-16
160,0,151,0,118,0,167,0,0,102,-16
160,0,151,0,118,0,166,0,-1,102,-16
160,0,150,0,118,0,166,0,-1,103,-16
160,0,150,0,117,0,165,0,0,102,-16
160,0,150,0,117,0,165,0,0,102,-16
160,0,149,0,117,0,165,0,0,102,-16
160,0,150,0,117,0,165,0,0,102,-16
159,0,149,0,116,0,165,0,0,103,-16
158,0,149,0,116,0,164,0,0,102,-15
158,0,149,0,116,0,164,0,0,102,-15
159,0,148,0,114,0,164,0,0,102,-16
159,0,148,0,114,0,163,0,0,102,-16
159,0,148,0,115,0,163,0,0,102,-16
158,0,148,0,114,0,163,0,0,102,-16
158,0,147,0,114,0,163,0,0,102,-16
158,0,147,0,114,0,163,0,0,102,-16
158,0,147,0,113,0,162,0,0,102,-16
158,0,147,0,112,0,162,0,0,102,-16
158,0,147,0,112,0,162,0,0,103,-16
158,0,147,0,113,0,162,0,0,103,-15
158,0,147,0,113,0,162,0,0,103,-15
158,0,147,0,113,0,161,0,0,102,-15
158,0,147,0,112,0,161,0,0,103,-15
158,0,147,0,112,0,161,0,0,103,-14
158,0,146,0,112,0,161,0,0,103,-14
159,0,146,0,112,0,160,0,0,102,-14
158,0,146,0,111,0,160,0,0,102,-14
159,0,146,0,112,0,160,0,0,102,-14
158,0,146,0,111,0,159,0,0,103,-14
158,0,145,0,111,0,160,0,0,103,-14
158,0,146,0,111,0,159,0,0,103,-14
157,0,145,0,111,0,159,0,0,102,-14
155,0,145,0,110,0,158,0,0,102,-14
145,-2,145,0,110,0,158,0,0,103,-15
145,-2,145,0,110,0,158,0,0,103,-15
122,-6,145,0,109,0,157,0,0,102,-14
114,-8,144,0,109,0,157,0,0,102,-14
96,-7,144,0,109,0,157,0,0,102,-14
96,-7,144,0,109,0,157,0,0,102,-14
80,-6,144,0,108,0,157,0,0,102,-14
74,-6,144,0,108,0,157,0,0,103,-14
70,-5,144,0,108,0,157,0,0,103,-14
62,-3,144,0,108,0,157,0,0,103,-14
62,-3,144,0,108,0,157,0,0,103,-14
54,-3,144,0,108,0,156,0,0,103,-14
49,-3,144,0,108,0,156,0,0,103,-14
39,-3,143,0,108,0,156,0,0,102,-14
34,-4,143,0,108,0,156,0,0,102,-14
29,-4,143,0,107,0,156,0,0,102,-14
26,-3,143,0,108,0,155,0,0,102,-14
22,-3,143,0,107,0,155,0,0,102,-14
22,-3,143,0,107,0,155,0,0,102,-14
14,-3,143,0,107,0,155,0,0,102,-14
6,-2,143,0,107,0,155,0,0,103,-14
4,-2,143,0,107,0,154,0,0,103,-14
3,-1,142,0,107,0,154,0,0,103,-14
2,-1,142,0,106,0,154,0,0,103,-15
0,-1,142,0,106,0,154,0,0,103,-15
-2,-1,141,0,106,0,153,0,0,103,-15
-2,0,141,0,106,0,153,0,0,103,-15
-4,0,139,0,106,0,153,0,1,103,-15
-5,0,138,0,106,0,154,0,1,103,-15
-6,0,138,0,105,0,155,0,1,103,-14
-7,0,136,0,105,0,155,0,1,102,-14
-7,0,136,0,105,0,155,0,1,102,-14
-10,0,134,0,104,0,157,0,1,102,-14
-11,0,132,0,104,0,157,0,1,102,-14
-13,-1,131,0,104,0,158,0,1,102,-14
-16,-1,129,-1,104,0,159,0,1,102,-14
-20,-1,112,-4,103,0,160,0,0,103,-14
3,-2,104,-5,102,0,161,0,0,103,-15
-25,-1,99,-5,104,0,161,0,0,103,-14
-28,-2,96,-5,102,0,161,0,0,103,-14
-32,-1,88,-3,102,0,162,0,1,103,-14
-35,-2,83,-3,102,0,163,0,1,103,-14
-35,-2,83,-3,102,0,163,0,1,103,-14
-39,-1,72,-4,101,0,163,0,0,103,-14
-41,-1,69,-3,100,0,163,0,0,103,-14
-44,-1,66,-3,99,0,163,0,0,103,-14
-44,-1,62,-3,99,0,162,0,1,103,-13
-47,-1,58,-3,99,0,162,0,1,102,-13
-47,-1,51,-3,98,0,162,0,1,102,-13
-49,-1,41,-5,97,0,162,0,1,102,-13
-50,-1,29,-6,95,0,164,0,0,102,-14
-53,-1,12,-7,94,0,165,0,0,102,-14
-54,-1,6,-7,93,0,165,0,1,102,-13
-55,-1,0,-5,91,0,165,0,1,101,-13
-55,-1,0,-5,91,0,165,0,1,101,-13
-56,0,-11,-4,85,-1,167,0,1,103,-15
-57,0,-13,-2,84,-1,167,0,1,103,-15
-58,0,-15,-2,83,-1,167,0,1,103,-15
-59,0,-20,-1,82,0,166,0,1,103,-15
-59,0,-24,-1,82,0,166,0,2,103,-15
-59,0,-28,-2,82,0,165,0,1,103,-16
-59,0,-32,-3,81,0,165,0,1,103,-16
-60,0,-36,-3,81,0,165,0,1,103,-15
-60,0,-40,-3,81,0,164,0,1,103,-15
-60,0,-43,-3,81,0,164,0,1,102,-15
-60,0,-49,-2,79,0,163,0,1,101,-15
-60,0,-52,-2,75,-1,164,0,1,101,-15
-60,0,-53,-2,66,-3,163,0,2,101,-15
-61,0,-54,-2,57,-3,163,0,2,101,-15
-61,0,-55,-1,50,-5,163,0,2,101,-15
-61,0,-57,0,42,-4,162,0,2,101,-15
-61,0,-58,0,39,-3,162,0,3,101,-15
-61,0,-58,0,36,-3,162,0,3,102,-15
-61,0,-59,0,33,-2,161,0,3,102,-15
-61,0,-59,0,31,-2,161,0,3,103,-15
-61,0,-60,0,29,-1,159,0,4,104,-15
1,0,-59,0,29,-1,159,0,4,104,-15
-61,0,-58,0,29,0,160,0,4,104,-15
-61,0,-57,0,29,0,160,0,4,104,-15
-61,0,-57,0,29,0,160,0,4,104,-15
-61,0,-55,0,29,0,159,0,4,105,-16
-61,0,-55,0,29,0,159,0,3,105,-16
-61,0,-55,0,29,0,159,0,3,105,-16
-61,0,-57,0,28,0,158,0,4,102,-14
-61,0,-58,0,28,0,157,0,4,102,-14
-61,0,-59,0,27,0,155,0,4,102,-14
-61,0,-62,-1,25,0,151,-1,4,100,-14
-61,0,-62,-1,25,0,151,-1,4,100,-14
-61,0,-63,0,22,-1,146,-1,5,99,-13
-61,0,-64,0,20,-1,144,-2,5,100,-13
-61,0,-64,0,19,-1,140,-2,5,100,-13
-61,0,-65,0,18,-1,136,-2,4,101,-13
-61,0,-65,0,16,-1,132,-2,4,102,-14
-61,0,-65,0,15,-1,131,-2,4,103,-15
-61,0,-65,0,15,0,130,-2,3,103,-15
-61,0,-65,0,15,0,129,-1,3,104,-15
-61,0,-65,0,15,0,127,-1,3,104,-15
-61,0,-66,0,14,0,125,-1,2,104,-15
-61,0,-65,0,10,-1,110,-3,2,104,-14
-62,0,-66,0,7,-1,97,-6,2,104,-14
-62,0,-66,0,2,-2,77,-8,2,103,-14
-61,0,-66,0,1,-2,70,-8,2,102,-13
-61,0,-66,0,1,-2,70,-8,2,102,-13
-61,0,-66,0,-3,-1,64,-4,3,102,-12
-61,0,-66,0,-4,-1,60,-3,4,101,-12
-61,0,-66,0,-5,-1,57,-2,4,102,-11
-61,0,-66,0,-8,-1,49,-3,4,102,-12
-61,0,-66,0,-8,-1,49,-3,4,102,-12
-61,0,-66,0,-10,-1,45,-2,4,103,-11
-61,0,-66,0,-10,-1,45,-2,4,103,-11
-61,0,-66,0,-12,0,41,-1,4,103,-12
-61,0,-66,0,-12,0,38,-1,4,103,-12
-61,0,-66,0,-13,0,35,-2,4,103,-12
-61,0,-65,0,-15,0,19,-4,4,103,-12
-61,0,-66,0,-16,0,10,-4,4,103,-13
-61,0,-66,0,-17,0,4,-6,4,103,-13
-61,0,-66,0,-19,-1,0,-5,4,103,-13
-61,0,-65,0,-19,0,-3,-4,4,103,-13
-61,0,-65,0,-19,0,-3,-4,4,103,-13
-61,0,-65,0,-20,0,-7,-3,4,103,-12
-61,0,-65,0,-20,0,-7,-3,4,103,-12
-61,0,-65,0,-21,0,-11,-1,5,102,-12
-62,0,-66,0,-21,0,-11,-1,5,102,-12
-61,0,-65,0,-22,0,-11,0,5,102,-12
-61,0,-65,0,-22,0,-12,0,5,102,-11
-61,0,-65,0,-22,0,-12,0,5,102,-11
-61,0,-65,0,-23,0,-13,0,5,102,-10
-61,0,-65,0,-24,0,-12,0,5,102,-10
-61,0,-65,0,-25,0,-13,0,5,102,-11
-61,0,-65,0,-25,0,-13,0,5,103,-11
-61,0,-65,0,-26,0,-13,0,5,103,-11
-61,0,-66,0,-27,0,-13,0,5,102,-11
-61,0,-66,0,-27,0,-13,0,5,102,-11
-61,0,-66,0,-27,0,-13,0,5,102,-11
-61,0,-66,0,-27,0,-13,0,5,102,-11
-61,0,-66,0,-27,0,-13,0,6,103,-12
-61,0,-66,0,-28,0,-13,0,6,103,-12
-62,0,-67,0,-27,0,-13,0,6,103,-11
-62,0,-67,0,-28,0,-13,0,6,103,-10
-62,0,-67,0,-28,0,-13,0,7,103,-9
-62,0,-67,0,-28,0,-13,0,7,104,-9
-62,0,-66,0,-28,0,-13,0,7,104,-9
-62,0,-67,0,-28,0,-13,0,7,103,-9
-62,0,-67,0,-28,0,-13,0,8,103,-8
-62,0,-67,0,-28,0,-13,0,8,103,-8
-62,0,-67,0,-28,0,-13,0,8,102,-8
-62,0,-67,0,-29,0,-13,0,9,101,-8
-62,0,-67,0,-28,0,-13,0,9,102,-10
-62,0,-67,0,-28,0,-13,0,9,103,-10
-62,0,-67,0,-29,0,-13,0,9,103,-10
-62,0,-67,0,-28,0,-13,0,10,102,-10
-63,0,-66,0,-29,0,-14,0,10,102,-11
-62,0,-66,0,-29,0,-14,0,10,102,-11
-62,0,-66,0,-29,0,-14,0,11,103,-11
-62,0,-67,0,-29,0,-13,0,11,103,-11
-62,0,-66,0,-28,0,-14,0,11,102,-11
-62,0,-66,0,-28,0,-14,0,11,102,-11
-62,0,-66,0,-28,0,-14,0,12,101,-12
-62,0,-65,0,-28,0,-14,0,12,102,-13
-62,0,-65,0,-28,0,-14,0,12,102,-13
-62,0,-65,0,-28,0,-14,0,12,103,-13
-62,0,-65,0,-28,0,-14,0,12,103,-13
-62,0,-64,0,-27,0,-14,0,13,102,-13
-62,0,-64,0,-28,0,-14,0,13,102,-13
-62,0,-64,0,-28,0,-14,0,13,102,-13
-63,0,-63,0,-27,0,-14,0,14,102,-13
-62,0,-63,0,-27,0,-14,0,14,102,-14
-62,0,-62,0,-27,0,-14,0,14,101,-13
-62,0,-62,0,-27,0,-14,0,14,101,-13
-61,0,-61,0,-26,0,-14,0,15,101,-12
-62,0,-60,0,-26,0,-14,0,15,101,-12
-62,0,-59,0,-26,0,-14,0,15,102,-13
-61,0,-57,1,-25,0,-14,0,15,102,-14
-60,0,-51,1,-24,0,-14,0,15,103,-15
-60,0,-47,2,-23,0,-14,0,15,102,-14
-59,0,-43,2,-22,0,-14,0,15,101,-14
-58,0,-40,3,-22,0,-14,0,15,101,-14
-58,0,-37,2,-22,0,-14,0,15,101,-14
-57,0,-34,1,-21,0,-14,0,15,100,-15
-56,0,-32,1,-20,0,-14,0,15,100,-15
-55,0,-30,1,-19,0,-14,0,16,100,-15
-54,0,-29,1,-19,0,-14,0,16,101,-15
-53,0,-27,1,-18,0,-14,0,15,101,-15
-52,0,-25,1,-17,0,-14,0,15,101,-16
-52,0,-23,1,-17,0,-14,0,15,101,-17
-50,0,-22,0,-16,0,-14,0,15,102,-17
-50,0,-21,0,-15,0,-15,0,15,102,-17
-49,0,-20,0,-15,0,-14,0,15,102,-17
-48,0,-19,0,-15,0,-14,0,14,101,-17
-48,0,-17,0,-15,0,-14,0,14,100,-16
-48,0,-17,0,-15,0,-15,0,15,100,-16
-47,0,-17,0,-14,0,-15,0,15,100,-16
-47,0,-19,0,-14,0,-14,0,15,100,-16
-46,0,-16,0,-14,0,-14,0,14,100,-16
-46,0,-16,0,-14,0,-14,0,14,100,-16
-44,0,-16,0,-13,0,-14,0,14,101,-17
-44,0,-16,0,-13,0,-14,0,14,101,-17
-44,0,-15,0,-13,0,-13,0,13,101,-17
-43,0,-15,0,-12,0,-14,0,13,101,-18
-44,0,-15,0,-13,0,-14,0,13,101,-18
-43,0,-15,0,-13,0,-13,0,13,101,-19
-43,0,-15,0,-13,0,-13,0,13,101,-19
-42,0,-15,0,-12,0,-13,0,13,101,-18
-42,0,-15,0,-12,0,-13,0,13,101,-18
-42,0,-15,0,-12,0,-13,0,14,100,-18
-42,0,-15,0,-12,0,-13,0,14,100,-17
-42,0,-15,0,-12,0,-13,0,14,100,-17
-42,0,-16,0,-12,0,-13,0,14,100,-18
-42,0,-16,0,-12,0,-13,0,14,100,-18
-42,0,-16,0,-12,0,-13,0,13,101,-18
-42,0,-16,0,-12,0,-13,0,13,101,-18
-42,0,-16,0,-12,0,-13,0,13,101,-19
-41,0,-16,0,-12,0,-13,0,13,101,-19
-41,0,-16,0,-12,0,-13,0,13,101,-19
-41,0,-16,0,-12,0,-13,0,13,101,-19
-41,0,-17,0,-12,0,-13,0,13,102,-19
-41,0,-16,0,-12,0,-13,0,13,101,-19
-41,0,-16,0,-12,0,-13,0,13,101,-19
-41,0,-16,0,-12,0,-13,0,13,101,-18
-40,0,-16,0,-12,0,-13,0,13,100,-18
-40,0,-15,0,-12,0,-12,0,13,100,-18
-40,0,-15,0,-12,0,-12,0,13,101,-18
-39,0,-13,0,-11,0,-13,0,14,101,-18
-39,0,-13,0,-11,0,-13,0,14,101,-18
-38,0,-13,0,-11,0,-12,0,13,100,-19
-37,0,-12,0,-11,0,-12,0,13,100,-19
-36,0,-11,0,-11,0,-12,0,14,100,-18
-36,0,-10,0,-10,0,-12,0,14,100,-18
-35,0,-10,0,-11,0,-11,0,13,101,-18
-35,0,-7,0,-11,0,-11,0,13,101,-19
